onset	duration	stimulus
1.013	4.0	CSminHt
25.0019	4.0	CSnegFt
49.0075	4.0	CSnegHt
73.0132	4.0	CSneutFt
97.002	4.0	CSminFt
121.0077	4.0	CSneutHt
145.0133	4.0	CSminHt
169.0022	4.0	CSnegFt
193.0078	4.0	CSnegHt
217.0134	4.0	CSneutFt
241.0024	4.0	CSminFt
265.0079	4.0	CSneutHt
289.0137	4.0	CSneutFf
313.0025	4.0	CSnegHf
337.0081	4.0	CSneutHf
361.0137	4.0	CSminFf
385.0026	4.0	CSminHf
409.0082	4.0	CSnegFf
433.0138	4.0	CSminHf
457.0028	4.0	CSneutFf
481.0084	4.0	CSminHt
505.014	4.0	CSnegFt
529.0029	4.0	CSnegHt
553.0085	4.0	CSneutFt
577.0141	4.0	CSminFt
601.0031	4.0	CSneutHt
625.0088	4.0	CSnegFf
649.0143	4.0	CSnegHf
673.0032	4.0	CSminFf
697.0088	4.0	CSnegFf
721.0144	4.0	CSneutHf
745.0033	4.0	CSneutFf
769.009	4.0	CSminFf
793.0147	4.0	CSnegHf
817.0037	4.0	CSminHf
841.0091	4.0	CSneutHf
865.0147	4.0	CSminHt
889.0037	4.0	CSnegFt
913.0093	4.0	CSnegHt
937.0149	4.0	CSneutFt
961.0038	4.0	CSminFt
985.0094	4.0	CSneutHt
1009.015	4.0	CSnegHf
1033.004	4.0	CSneutFf
1057.0096	4.0	CSminHf
1081.0152	4.0	CSnegFf
1105.0041	4.0	CSminFf
1129.0097	4.0	CSneutHf
1153.0153	4.0	CSminHt
1177.0043	4.0	CSnegFt
1201.0099	4.0	CSnegHt
1225.0155	4.0	CSneutFt
1249.0044	4.0	CSminFt
1273.01	4.0	CSneutHt
1297.0157	4.0	CSnegHf
1321.0045	4.0	CSneutHf
1345.0102	4.0	CSnegFf
1369.0157	4.0	CSminHf
1393.0047	4.0	CSneutFf
1417.0103	4.0	CSminHt
1441.0159	4.0	CSnegFt
1465.0048	4.0	CSnegHt
1489.0105	4.0	CSneutFt
1513.016	4.0	CSminFt
1537.005	4.0	CSneutHt
1561.0106	4.0	CSminFf
1585.0162	4.0	CSnegHf
1609.0052	4.0	CSminFf
1633.0107	4.0	CSnegFf
1657.0163	4.0	CSminHf
1681.0053	4.0	CSneutFf
1705.0109	4.0	CSneutHf
1729.0165	4.0	CSminHt
1753.0054	4.0	CSnegFt
1777.011	4.0	CSnegHt
1801.0166	4.0	CSneutFt
1825.0056	4.0	CSminFt
1849.0112	4.0	CSneutHt
