onset	duration	stimulus
1.0042	4.0	CSnegHt
25.0099	4.0	CSneutFt
49.0156	4.0	CSminFt
73.0046	4.0	CSneutHt
97.0103	4.0	CSminHt
121.016	4.0	CSnegFt
145.0051	4.0	CSnegHt
169.0108	4.0	CSneutFt
193.0165	4.0	CSminFt
217.0055	4.0	CSneutHt
241.0112	4.0	CSminHt
265.0169	4.0	CSnegFt
289.0059	4.0	CSnegHf
293.3708	0.5	USneg
313.0116	4.0	CSneutFf
317.0397	0.5	USneut
337.0173	4.0	CSminFf
361.0064	4.0	CSneutHf
365.022	0.5	USneut
385.0121	4.0	CSnegFf
389.3718	0.5	USneg
409.0178	4.0	CSminHf
433.0068	4.0	CSneutFf
437.0224	0.5	USneut
457.0125	4.0	CSminHf
481.0183	4.0	CSnegHt
505.0073	4.0	CSneutFt
529.013	4.0	CSminFt
553.0187	4.0	CSneutHt
577.0077	4.0	CSminHt
601.0134	4.0	CSnegFt
625.0191	4.0	CSnegHf
629.3728	0.5	USneg
649.0082	4.0	CSnegFf
653.3728	0.5	USneg
673.0139	4.0	CSnegFf
677.3728	0.5	USneg
697.0196	4.0	CSminFf
721.0087	4.0	CSneutFf
725.0237	0.5	USneut
745.0143	4.0	CSneutHf
749.0238	0.5	USneut
769.02	4.0	CSnegHf
773.3738	0.5	USneg
793.009	4.0	CSminFf
817.0147	4.0	CSneutHf
821.0242	0.5	USneut
841.0204	4.0	CSminHf
865.0095	4.0	CSnegHt
889.0152	4.0	CSneutFt
913.0209	4.0	CSminFt
937.0099	4.0	CSneutHt
961.0156	4.0	CSminHt
985.0213	4.0	CSnegFt
1009.0103	4.0	CSneutFf
1013.0251	0.5	USneut
1033.016	4.0	CSnegHf
1037.3748	0.5	USneg
1057.0218	4.0	CSnegFf
1061.3749	0.5	USneg
1081.0108	4.0	CSminHf
1105.0165	4.0	CSneutHf
1109.0256	0.5	USneut
1129.0222	4.0	CSminFf
1153.0112	4.0	CSnegHt
1177.0169	4.0	CSneutFt
1201.0226	4.0	CSminFt
1225.0117	4.0	CSneutHt
1249.0175	4.0	CSminHt
1273.0231	4.0	CSnegFt
1297.0121	4.0	CSneutHf
1301.0265	0.5	USneut
1321.0178	4.0	CSnegHf
1325.3758	0.5	USneg
1345.0235	4.0	CSminHf
1369.0126	4.0	CSnegFf
1373.3768	0.5	USneg
1393.0183	4.0	CSneutFf
1397.0271	0.5	USneut
1417.024	4.0	CSnegHt
1441.013	4.0	CSneutFt
1465.0187	4.0	CSminFt
1489.0244	4.0	CSneutHt
1513.0135	4.0	CSminHt
1537.0191	4.0	CSnegFt
1561.0249	4.0	CSnegHf
1565.3778	0.5	USneg
1585.0139	4.0	CSminFf
1609.0196	4.0	CSnegFf
1613.3778	0.5	USneg
1633.0253	4.0	CSminFf
1657.0143	4.0	CSneutFf
1661.0283	0.5	USneut
1681.02	4.0	CSminHf
1705.0257	4.0	CSneutHf
1709.0285	0.5	USneut
1729.0148	4.0	CSnegHt
1753.0205	4.0	CSneutFt
1777.0264	4.0	CSminFt
1801.0152	4.0	CSneutHt
1825.0209	4.0	CSminHt
1849.0266	4.0	CSnegFt
