onset	duration	stimulus
1.0108	4.0	CSneutFt
25.0162	4.0	CSnegHt
49.005	4.0	CSneutHt
73.0104	4.0	CSminFt
97.0158	4.0	CSnegFt
121.0045	4.0	CSminHt
145.01	4.0	CSneutFt
169.0154	4.0	CSnegHt
193.0041	4.0	CSneutHt
217.0096	4.0	CSminFt
241.015	4.0	CSnegFt
265.0038	4.0	CSminHt
289.0092	4.0	CSneutFf
293.0194	0.5	USneut
313.0146	4.0	CSnegHf
317.368	0.5	USneg
337.0034	4.0	CSneutHf
341.018	0.5	USneut
361.0088	4.0	CSminFf
385.0142	4.0	CSminHf
409.003	4.0	CSnegFf
413.367	0.5	USneg
433.0084	4.0	CSminHf
457.0138	4.0	CSneutFf
461.0172	0.5	USneut
481.0026	4.0	CSneutFt
505.0081	4.0	CSnegHt
529.0134	4.0	CSneutHt
553.0022	4.0	CSminFt
577.0076	4.0	CSnegFt
601.013	4.0	CSminHt
625.0018	4.0	CSnegHf
629.366	0.5	USneg
649.0072	4.0	CSnegFf
653.366	0.5	USneg
673.0126	4.0	CSnegFf
677.365	0.5	USneg
697.0014	4.0	CSminFf
721.0068	4.0	CSneutHf
725.0154	0.5	USneut
745.0122	4.0	CSneutFf
749.0153	0.5	USneut
769.001	4.0	CSminFf
793.0064	4.0	CSnegHf
797.365	0.5	USneg
817.0118	4.0	CSminHf
841.0006	4.0	CSneutHf
845.0146	0.5	USneut
865.006	4.0	CSneutFt
889.0115	4.0	CSnegHt
913.0002	4.0	CSneutHt
937.0056	4.0	CSminFt
961.011	4.0	CSnegFt
984.9998	4.0	CSminHt
1009.0052	4.0	CSnegHf
1013.363	0.5	USneg
1033.0106	4.0	CSneutFf
1037.0134	0.5	USneut
1056.9994	4.0	CSminHf
1081.0048	4.0	CSnegFf
1085.363	0.5	USneg
1105.0102	4.0	CSminFf
1128.999	4.0	CSneutHf
1133.0127	0.5	USneut
1153.0044	4.0	CSneutFt
1177.0099	4.0	CSnegHt
1200.9986	4.0	CSneutHt
1225.004	4.0	CSminFt
1249.0095	4.0	CSnegFt
1272.9982	4.0	CSminHt
1297.0036	4.0	CSnegHf
1301.361	0.5	USneg
1321.0091	4.0	CSneutHf
1325.0114	0.5	USneut
1344.9978	4.0	CSnegFf
1349.361	0.5	USneg
1369.0032	4.0	CSminHf
1393.0087	4.0	CSneutFf
1397.011	0.5	USneut
1416.9974	4.0	CSneutFt
1441.0029	4.0	CSnegHt
1465.0083	4.0	CSneutHt
1488.997	4.0	CSminFt
1513.0025	4.0	CSnegFt
1537.0079	4.0	CSminHt
1560.9966	4.0	CSminFf
1585.0021	4.0	CSnegHf
1589.359	0.5	USneg
1609.0075	4.0	CSminFf
1632.9963	4.0	CSnegFf
1637.359	0.5	USneg
1657.0017	4.0	CSminHf
1681.0071	4.0	CSneutFf
1685.009	0.5	USneut
1704.9959	4.0	CSneutHf
1709.0089	0.5	USneut
1729.0013	4.0	CSneutFt
1753.0067	4.0	CSnegHt
1776.9955	4.0	CSneutHt
1801.001	4.0	CSminFt
1824.9897	4.0	CSnegFt
1848.9951	4.0	CSminHt
