onset	duration	stimulus
1.0186	4.0	CSnegFt
25.0074	4.0	CSminHt
49.013	4.0	CSneutFt
73.0018	4.0	CSnegHt
97.0073	4.0	CSneutHt
121.0129	4.0	CSminFt
145.0017	4.0	CSnegFt
169.0072	4.0	CSminHt
193.0127	4.0	CSneutFt
217.0015	4.0	CSnegHt
241.007	4.0	CSneutHt
265.0126	4.0	CSminFt
289.0014	4.0	CSnegHf
313.007	4.0	CSneutFf
337.0124	4.0	CSminFf
361.0013	4.0	CSneutHf
385.0068	4.0	CSnegFf
409.0123	4.0	CSminHf
433.0011	4.0	CSneutFf
457.0066	4.0	CSminHf
481.0122	4.0	CSnegFt
505.001	4.0	CSminHt
529.0065	4.0	CSneutFt
553.012	4.0	CSnegHt
577.0009	4.0	CSneutHt
601.0064	4.0	CSminFt
625.0119	4.0	CSnegHf
649.0007	4.0	CSnegFf
673.0062	4.0	CSnegFf
697.0118	4.0	CSminFf
721.0006	4.0	CSneutFf
745.0061	4.0	CSneutHf
769.0116	4.0	CSnegHf
793.0005	4.0	CSminFf
817.006	4.0	CSneutHf
841.0115	4.0	CSminHf
865.0003	4.0	CSnegFt
889.0058	4.0	CSminHt
913.0114	4.0	CSneutFt
937.0002	4.0	CSnegHt
961.0057	4.0	CSneutHt
985.0113	4.0	CSminFt
1009.0001	4.0	CSneutFf
1033.0056	4.0	CSnegHf
1057.0111	4.0	CSnegFf
1080.9999	4.0	CSminHf
1105.0054	4.0	CSneutHf
1129.011	4.0	CSminFf
1152.9998	4.0	CSnegFt
1177.0053	4.0	CSminHt
1201.0108	4.0	CSneutFt
1224.9997	4.0	CSnegHt
1249.0052	4.0	CSneutHt
1273.0107	4.0	CSminFt
1296.9995	4.0	CSneutHf
1321.0051	4.0	CSnegHf
1345.0106	4.0	CSminHf
1368.9994	4.0	CSnegFf
1393.0049	4.0	CSneutFf
1417.0104	4.0	CSnegFt
1440.9993	4.0	CSminHt
1465.0048	4.0	CSneutFt
1489.0103	4.0	CSnegHt
1512.9991	4.0	CSneutHt
1537.0047	4.0	CSminFt
1561.0102	4.0	CSnegHf
1584.999	4.0	CSminFf
1609.0045	4.0	CSnegFf
1633.01	4.0	CSminFf
1656.9989	4.0	CSneutFf
1681.0044	4.0	CSminHf
1705.0099	4.0	CSneutHf
1728.9988	4.0	CSnegFt
1753.0043	4.0	CSminHt
1777.0098	4.0	CSneutFt
1800.9986	4.0	CSnegHt
1825.0041	4.0	CSneutHt
1849.0097	4.0	CSminFt
