onset	duration	stimulus
1.0042	4.0	CSnegHt
25.0099	4.0	CSneutFt
49.0154	4.0	CSminFt
73.0044	4.0	CSneutHt
97.01	4.0	CSminHt
121.0156	4.0	CSnegFt
145.0045	4.0	CSnegHt
169.0101	4.0	CSneutFt
193.0157	4.0	CSminFt
217.0047	4.0	CSneutHt
241.0103	4.0	CSminHt
265.0159	4.0	CSnegFt
289.0048	4.0	CSnegHf
293.3705	0.5	USneg
313.0104	4.0	CSneutFf
317.0217	0.5	USneut
337.016	4.0	CSminFf
361.005	4.0	CSneutHf
365.0206	0.5	USneut
385.0106	4.0	CSnegFf
389.3705	0.5	USneg
409.0162	4.0	CSminHf
433.0051	4.0	CSneutFf
437.0207	0.5	USneut
457.0107	4.0	CSminHf
481.0163	4.0	CSnegHt
505.0053	4.0	CSneutFt
529.0109	4.0	CSminFt
553.0165	4.0	CSneutHt
577.0055	4.0	CSminHt
601.011	4.0	CSnegFt
625.0166	4.0	CSnegHf
629.3705	0.5	USneg
649.0056	4.0	CSnegFf
653.3705	0.5	USneg
673.0112	4.0	CSnegFf
677.3705	0.5	USneg
697.0168	4.0	CSminFf
721.0057	4.0	CSneutFf
725.0209	0.5	USneut
745.0113	4.0	CSneutHf
749.0209	0.5	USneut
769.0169	4.0	CSnegHf
773.3705	0.5	USneg
793.0058	4.0	CSminFf
817.0114	4.0	CSneutHf
821.021	0.5	USneut
841.0171	4.0	CSminHf
865.006	4.0	CSnegHt
889.0116	4.0	CSneutFt
913.0172	4.0	CSminFt
937.0061	4.0	CSneutHt
961.0117	4.0	CSminHt
985.0173	4.0	CSnegFt
1009.0063	4.0	CSneutFf
1013.0212	0.5	USneut
1033.0119	4.0	CSnegHf
1037.3705	0.5	USneg
1057.0175	4.0	CSnegFf
1061.3705	0.5	USneg
1081.0064	4.0	CSminHf
1105.012	4.0	CSneutHf
1109.0213	0.5	USneut
1129.0176	4.0	CSminFf
1153.0066	4.0	CSnegHt
1177.0122	4.0	CSneutFt
1201.0178	4.0	CSminFt
1225.0067	4.0	CSneutHt
1249.0123	4.0	CSminHt
1273.0179	4.0	CSnegFt
1297.0069	4.0	CSneutHf
1301.0214	0.5	USneut
1321.0125	4.0	CSnegHf
1325.3715	0.5	USneg
1345.0181	4.0	CSminHf
1369.007	4.0	CSnegFf
1373.3715	0.5	USneg
1393.0126	4.0	CSneutFf
1397.0215	0.5	USneut
1417.0182	4.0	CSnegHt
1441.0072	4.0	CSneutFt
1465.0128	4.0	CSminFt
1489.0184	4.0	CSneutHt
1513.0073	4.0	CSminHt
1537.0129	4.0	CSnegFt
1561.0185	4.0	CSnegHf
1565.3715	0.5	USneg
1585.0075	4.0	CSminFf
1609.013	4.0	CSnegFf
1613.3715	0.5	USneg
1633.0187	4.0	CSminFf
1657.0076	4.0	CSneutFf
1661.0217	0.5	USneut
1681.0132	4.0	CSminHf
1705.0189	4.0	CSneutHf
1709.0218	0.5	USneut
1729.0077	4.0	CSnegHt
1753.0133	4.0	CSneutFt
1777.0189	4.0	CSminFt
1801.0079	4.0	CSneutHt
1825.0135	4.0	CSminHt
1849.0191	4.0	CSnegFt
