onset	duration	stimulus
1.0154	4.0	CSneutFt
25.0044	4.0	CSnegHt
49.01	4.0	CSneutHt
73.0157	4.0	CSminFt
97.0045	4.0	CSnegFt
121.0101	4.0	CSminHt
145.0158	4.0	CSneutFt
169.0047	4.0	CSnegHt
193.0103	4.0	CSneutHt
217.0159	4.0	CSminFt
241.0048	4.0	CSnegFt
265.0105	4.0	CSminHt
289.016	4.0	CSneutFf
293.0217	0.5	USneut
313.005	4.0	CSnegHf
317.3702	0.5	USneg
337.0106	4.0	CSneutHf
341.0205	0.5	USneut
361.0162	4.0	CSminFf
385.0051	4.0	CSminHf
409.0107	4.0	CSnegFf
413.3702	0.5	USneg
433.0164	4.0	CSminHf
457.0053	4.0	CSneutFf
461.0206	0.5	USneut
481.0109	4.0	CSneutFt
505.0165	4.0	CSnegHt
529.0054	4.0	CSneutHt
553.011	4.0	CSminFt
577.0167	4.0	CSnegFt
601.0056	4.0	CSminHt
625.0112	4.0	CSnegHf
629.3702	0.5	USneg
649.0168	4.0	CSnegFf
653.3702	0.5	USneg
673.0057	4.0	CSnegFf
677.3702	0.5	USneg
697.0113	4.0	CSminFf
721.0169	4.0	CSneutHf
725.0209	0.5	USneut
745.0059	4.0	CSneutFf
749.0209	0.5	USneut
769.0115	4.0	CSminFf
793.0171	4.0	CSnegHf
797.3703	0.5	USneg
817.0061	4.0	CSminHf
841.0116	4.0	CSneutHf
845.021	0.5	USneut
865.0172	4.0	CSneutFt
889.0062	4.0	CSnegHt
913.0118	4.0	CSneutHt
937.0174	4.0	CSminFt
961.0063	4.0	CSnegFt
985.0119	4.0	CSminHt
1009.0175	4.0	CSnegHf
1013.3712	0.5	USneg
1033.0065	4.0	CSneutFf
1037.0212	0.5	USneut
1057.0121	4.0	CSminHf
1081.0177	4.0	CSnegFf
1085.3712	0.5	USneg
1105.0067	4.0	CSminFf
1129.0122	4.0	CSneutHf
1133.0213	0.5	USneut
1153.0178	4.0	CSneutFt
1177.0068	4.0	CSnegHt
1201.0124	4.0	CSneutHt
1225.018	4.0	CSminFt
1249.0069	4.0	CSnegFt
1273.0125	4.0	CSminHt
1297.0182	4.0	CSnegHf
1301.3712	0.5	USneg
1321.0071	4.0	CSneutHf
1325.0215	0.5	USneut
1345.0127	4.0	CSnegFf
1349.3712	0.5	USneg
1369.0183	4.0	CSminHf
1393.0072	4.0	CSneutFf
1397.0215	0.5	USneut
1417.0128	4.0	CSneutFt
1441.0184	4.0	CSnegHt
1465.0074	4.0	CSneutHt
1489.013	4.0	CSminFt
1513.0186	4.0	CSnegFt
1537.0075	4.0	CSminHt
1561.0131	4.0	CSminFf
1585.0187	4.0	CSnegHf
1589.3712	0.5	USneg
1609.0077	4.0	CSminFf
1633.0133	4.0	CSnegFf
1637.3712	0.5	USneg
1657.019	4.0	CSminHf
1681.0078	4.0	CSneutFf
1685.0218	0.5	USneut
1705.0134	4.0	CSneutHf
1709.0219	0.5	USneut
1729.019	4.0	CSneutFt
1753.008	4.0	CSnegHt
1777.0136	4.0	CSneutHt
1801.0192	4.0	CSminFt
1825.0081	4.0	CSnegFt
1849.0137	4.0	CSminHt
