onset	duration	stimulus
1.0179	4.0	CSneutFt
25.0068	4.0	CSnegHt
49.0123	4.0	CSneutHt
73.0178	4.0	CSminFt
97.0067	4.0	CSnegFt
121.0122	4.0	CSminHt
145.0177	4.0	CSneutFt
169.0066	4.0	CSnegHt
193.0121	4.0	CSneutHt
217.0176	4.0	CSminFt
241.0065	4.0	CSnegFt
265.012	4.0	CSminHt
289.001	4.0	CSneutFf
293.0204	0.5	USneut
313.0064	4.0	CSnegHf
317.3686	0.5	USneg
337.0119	4.0	CSneutHf
341.0192	0.5	USneut
361.0008	4.0	CSminFf
385.0063	4.0	CSminHf
409.0118	4.0	CSnegFf
413.3686	0.5	USneg
433.0007	4.0	CSminHf
457.0063	4.0	CSneutFf
461.0188	0.5	USneut
481.0118	4.0	CSneutFt
505.0006	4.0	CSnegHt
529.0062	4.0	CSneutHt
553.0117	4.0	CSminFt
577.0005	4.0	CSnegFt
601.006	4.0	CSminHt
625.0116	4.0	CSnegHf
629.3676	0.5	USneg
649.0004	4.0	CSnegFf
653.3676	0.5	USneg
673.006	4.0	CSnegFf
677.3676	0.5	USneg
697.0116	4.0	CSminFf
721.0004	4.0	CSneutHf
725.0179	0.5	USneut
745.0059	4.0	CSneutFf
749.0178	0.5	USneut
769.0114	4.0	CSminFf
793.0003	4.0	CSnegHf
797.3676	0.5	USneg
817.0058	4.0	CSminHf
841.0113	4.0	CSneutHf
845.0175	0.5	USneut
865.0002	4.0	CSneutFt
889.0057	4.0	CSnegHt
913.0112	4.0	CSneutHt
937.0001	4.0	CSminFt
961.0056	4.0	CSnegFt
985.0111	4.0	CSminHt
1009.0	4.0	CSnegHf
1013.3666	0.5	USneg
1033.0056	4.0	CSneutFf
1037.0169	0.5	USneut
1057.0111	4.0	CSminHf
1080.9999	4.0	CSnegFf
1085.3666	0.5	USneg
1105.0055	4.0	CSminFf
1129.011	4.0	CSneutHf
1133.0166	0.5	USneut
1152.9998	4.0	CSneutFt
1177.0054	4.0	CSnegHt
1201.0109	4.0	CSneutHt
1224.9998	4.0	CSminFt
1249.0053	4.0	CSnegFt
1273.0108	4.0	CSminHt
1296.9997	4.0	CSnegHf
1301.3656	0.5	USneg
1321.0052	4.0	CSneutHf
1325.0159	0.5	USneut
1345.0107	4.0	CSnegFf
1349.3656	0.5	USneg
1368.9996	4.0	CSminHf
1393.0051	4.0	CSneutFf
1397.0157	0.5	USneut
1417.0106	4.0	CSneutFt
1440.9996	4.0	CSnegHt
1465.005	4.0	CSneutHt
1489.0107	4.0	CSminFt
1512.9995	4.0	CSnegFt
1537.0049	4.0	CSminHt
1561.0105	4.0	CSminFf
1584.9993	4.0	CSnegHf
1589.3646	0.5	USneg
1609.0049	4.0	CSminFf
1633.0104	4.0	CSnegFf
1637.3646	0.5	USneg
1656.9993	4.0	CSminHf
1681.0048	4.0	CSneutFf
1685.0147	0.5	USneut
1705.0103	4.0	CSneutHf
1709.0146	0.5	USneut
1728.9992	4.0	CSneutFt
1753.0047	4.0	CSnegHt
1777.0102	4.0	CSneutHt
1800.9991	4.0	CSminFt
1825.0046	4.0	CSnegFt
1849.0101	4.0	CSminHt
