onset	duration	stimulus
1.0105	4.0	CSminFt
25.016	4.0	CSneutFt
49.0048	4.0	CSnegFt
73.0104	4.0	CSminHt
97.0159	4.0	CSnegHt
121.0048	4.0	CSneutHt
145.0103	4.0	CSminFt
169.0158	4.0	CSneutFt
193.0047	4.0	CSnegFt
217.0102	4.0	CSminHt
241.0157	4.0	CSnegHt
265.0046	4.0	CSneutHt
289.0101	4.0	CSneutFf
313.0156	4.0	CSnegHf
337.0045	4.0	CSnegFf
361.01	4.0	CSminFf
385.0155	4.0	CSminHf
409.0044	4.0	CSminHf
433.0099	4.0	CSneutFf
457.0154	4.0	CSneutHf
481.0043	4.0	CSminFt
505.0098	4.0	CSneutFt
529.0153	4.0	CSnegFt
553.0042	4.0	CSminHt
577.0097	4.0	CSnegHt
601.0152	4.0	CSneutHt
625.0041	4.0	CSnegFf
649.0097	4.0	CSnegHf
673.0151	4.0	CSminFf
697.004	4.0	CSnegFf
721.0095	4.0	CSneutHf
745.015	4.0	CSneutFf
769.0039	4.0	CSminFf
793.0094	4.0	CSminHf
817.0149	4.0	CSnegHf
841.0038	4.0	CSneutHf
865.0093	4.0	CSminFt
889.0148	4.0	CSneutFt
913.0037	4.0	CSnegFt
937.0092	4.0	CSminHt
961.0147	4.0	CSnegHt
985.0036	4.0	CSneutHt
1009.0092	4.0	CSnegHf
1033.0146	4.0	CSneutFf
1057.0035	4.0	CSminHf
1081.009	4.0	CSnegFf
1105.0145	4.0	CSneutHf
1129.0034	4.0	CSminFf
1153.0089	4.0	CSminFt
1177.0144	4.0	CSneutFt
1201.0033	4.0	CSnegFt
1225.0088	4.0	CSminHt
1249.0143	4.0	CSnegHt
1273.0032	4.0	CSneutHt
1297.0087	4.0	CSnegFf
1321.0142	4.0	CSnegHf
1345.0031	4.0	CSneutHf
1369.0086	4.0	CSminHf
1393.0141	4.0	CSneutFf
1417.003	4.0	CSminFt
1441.0086	4.0	CSneutFt
1465.014	4.0	CSnegFt
1489.0029	4.0	CSminHt
1513.0084	4.0	CSnegHt
1537.0139	4.0	CSneutHt
1561.0028	4.0	CSminFf
1585.0083	4.0	CSnegHf
1609.0139	4.0	CSneutFf
1633.0027	4.0	CSminFf
1657.0082	4.0	CSnegFf
1681.0137	4.0	CSminHf
1705.0026	4.0	CSneutHf
1729.0081	4.0	CSminFt
1753.0136	4.0	CSneutFt
1777.0024	4.0	CSnegFt
1801.008	4.0	CSminHt
1825.0135	4.0	CSnegHt
1849.0024	4.0	CSneutHt
