onset	duration	stimulus
1.0161	4.0	CSminFt
25.005	4.0	CSneutFt
49.0107	4.0	CSnegFt
73.0163	4.0	CSminHt
97.0052	4.0	CSnegHt
121.0108	4.0	CSneutHt
145.0164	4.0	CSminFt
169.0054	4.0	CSneutFt
193.011	4.0	CSnegFt
217.0166	4.0	CSminHt
241.0055	4.0	CSnegHt
265.0112	4.0	CSneutHt
289.0168	4.0	CSneutFf
313.0057	4.0	CSnegHf
337.0113	4.0	CSnegFf
361.0169	4.0	CSminFf
385.0059	4.0	CSminHf
409.0115	4.0	CSminHf
433.0171	4.0	CSneutFf
457.006	4.0	CSneutHf
481.0117	4.0	CSminFt
505.0173	4.0	CSneutFt
529.0062	4.0	CSnegFt
553.0118	4.0	CSminHt
577.0174	4.0	CSnegHt
601.0064	4.0	CSneutHt
625.012	4.0	CSnegFf
649.0176	4.0	CSnegHf
673.0065	4.0	CSminFf
697.0121	4.0	CSnegFf
721.0178	4.0	CSneutHf
745.0067	4.0	CSneutFf
769.0123	4.0	CSminFf
793.0179	4.0	CSminHf
817.0069	4.0	CSnegHf
841.0125	4.0	CSneutHf
865.0181	4.0	CSminFt
889.007	4.0	CSneutFt
913.0126	4.0	CSnegFt
937.0182	4.0	CSminHt
961.0072	4.0	CSnegHt
985.0128	4.0	CSneutHt
1009.0184	4.0	CSnegHf
1033.0074	4.0	CSneutFf
1057.013	4.0	CSminHf
1081.0186	4.0	CSnegFf
1105.0075	4.0	CSneutHf
1129.0131	4.0	CSminFf
1153.0187	4.0	CSminFt
1177.0077	4.0	CSneutFt
1201.0133	4.0	CSnegFt
1225.0189	4.0	CSminHt
1249.0079	4.0	CSnegHt
1273.0135	4.0	CSneutHt
1297.0191	4.0	CSnegFf
1321.008	4.0	CSnegHf
1345.0136	4.0	CSneutHf
1369.0192	4.0	CSminHf
1393.0082	4.0	CSneutFf
1417.0138	4.0	CSminFt
1441.0194	4.0	CSneutFt
1465.0084	4.0	CSnegFt
1489.014	4.0	CSminHt
1513.0196	4.0	CSnegHt
1537.0085	4.0	CSneutHt
1561.0141	4.0	CSminFf
1585.0197	4.0	CSnegHf
1609.0087	4.0	CSneutFf
1633.0143	4.0	CSminFf
1657.0199	4.0	CSnegFf
1681.0089	4.0	CSminHf
1705.0145	4.0	CSneutHf
1729.0201	4.0	CSminFt
1753.009	4.0	CSneutFt
1777.0146	4.0	CSnegFt
1801.0202	4.0	CSminHt
1825.0092	4.0	CSnegHt
1849.0148	4.0	CSneutHt
