onset	duration	stimulus
1.0094	4.0	CSnegHt
25.0149	4.0	CSneutFt
49.0038	4.0	CSminFt
73.0093	4.0	CSneutHt
97.0148	4.0	CSminHt
121.0037	4.0	CSnegFt
145.0092	4.0	CSnegHt
169.0147	4.0	CSneutFt
193.0036	4.0	CSminFt
217.0091	4.0	CSneutHt
241.0146	4.0	CSminHt
265.0035	4.0	CSnegFt
289.009	4.0	CSnegHf
293.3691	0.5	USneg
313.0145	4.0	CSneutFf
317.0314	0.5	USneut
337.0034	4.0	CSminFf
361.0089	4.0	CSneutHf
365.0193	0.5	USneut
385.0145	4.0	CSnegFf
389.3691	0.5	USneg
409.0033	4.0	CSminHf
433.0088	4.0	CSneutFf
437.0191	0.5	USneut
457.0143	4.0	CSminHf
481.0031	4.0	CSnegHt
505.0087	4.0	CSneutFt
529.0142	4.0	CSminFt
553.003	4.0	CSneutHt
577.0086	4.0	CSminHt
601.0141	4.0	CSnegFt
625.0029	4.0	CSnegHf
629.3681	0.5	USneg
649.0084	4.0	CSnegFf
653.3681	0.5	USneg
673.014	4.0	CSnegFf
677.3681	0.5	USneg
697.0028	4.0	CSminFf
721.0083	4.0	CSneutFf
725.0184	0.5	USneut
745.0139	4.0	CSneutHf
749.0183	0.5	USneut
769.0027	4.0	CSnegHf
773.3681	0.5	USneg
793.0082	4.0	CSminFf
817.0137	4.0	CSneutHf
821.0181	0.5	USneut
841.0026	4.0	CSminHf
865.0081	4.0	CSnegHt
889.0136	4.0	CSneutFt
913.0025	4.0	CSminFt
937.008	4.0	CSneutHt
961.0135	4.0	CSminHt
985.0024	4.0	CSnegFt
1009.0079	4.0	CSneutFf
1013.0176	0.5	USneut
1033.0134	4.0	CSnegHf
1037.3671	0.5	USneg
1057.0023	4.0	CSnegFf
1061.3671	0.5	USneg
1081.0078	4.0	CSminHf
1105.0133	4.0	CSneutHf
1109.0174	0.5	USneut
1129.0021	4.0	CSminFf
1153.0077	4.0	CSnegHt
1177.0132	4.0	CSneutFt
1201.002	4.0	CSminFt
1225.0075	4.0	CSneutHt
1249.0131	4.0	CSminHt
1273.0019	4.0	CSnegFt
1297.0074	4.0	CSneutHf
1301.0168	0.5	USneut
1321.0129	4.0	CSnegHf
1325.3661	0.5	USneg
1345.0018	4.0	CSminHf
1369.0073	4.0	CSnegFf
1373.3661	0.5	USneg
1393.0128	4.0	CSneutFf
1397.0165	0.5	USneut
1417.0017	4.0	CSnegHt
1441.0072	4.0	CSneutFt
1465.0128	4.0	CSminFt
1489.0016	4.0	CSneutHt
1513.0071	4.0	CSminHt
1537.0126	4.0	CSnegFt
1561.0014	4.0	CSnegHf
1565.3661	0.5	USneg
1585.007	4.0	CSminFf
1609.0125	4.0	CSnegFf
1613.3651	0.5	USneg
1633.0013	4.0	CSminFf
1657.0069	4.0	CSneutFf
1661.0158	0.5	USneut
1681.0123	4.0	CSminHf
1705.0012	4.0	CSneutHf
1709.0157	0.5	USneut
1729.0067	4.0	CSnegHt
1753.0122	4.0	CSneutFt
1777.0011	4.0	CSminFt
1801.0066	4.0	CSneutHt
1825.0121	4.0	CSminHt
1849.001	4.0	CSnegFt
