onset	duration	stimulus
1.0094	4.0	CSnegFt
25.0149	4.0	CSminHt
49.0037	4.0	CSneutFt
73.0092	4.0	CSnegHt
97.0148	4.0	CSneutHt
121.0036	4.0	CSminFt
145.0091	4.0	CSnegFt
169.0147	4.0	CSminHt
193.0035	4.0	CSneutFt
217.009	4.0	CSnegHt
241.0145	4.0	CSneutHt
265.0034	4.0	CSminFt
289.0089	4.0	CSnegHf
313.0144	4.0	CSneutFf
337.0033	4.0	CSminFf
361.0088	4.0	CSneutHf
385.0143	4.0	CSnegFf
409.0032	4.0	CSminHf
433.0087	4.0	CSneutFf
457.0142	4.0	CSminHf
481.0032	4.0	CSnegFt
505.0086	4.0	CSminHt
529.0141	4.0	CSneutFt
553.003	4.0	CSnegHt
577.0085	4.0	CSneutHt
601.014	4.0	CSminFt
625.0029	4.0	CSnegHf
649.0084	4.0	CSnegFf
673.0139	4.0	CSnegFf
697.0028	4.0	CSminFf
721.0083	4.0	CSneutFf
745.0138	4.0	CSneutHf
769.0027	4.0	CSnegHf
793.0083	4.0	CSminFf
817.0137	4.0	CSneutHf
841.0026	4.0	CSminHf
865.0081	4.0	CSnegFt
889.0136	4.0	CSminHt
913.0024	4.0	CSneutFt
937.008	4.0	CSnegHt
961.0135	4.0	CSneutHt
985.0024	4.0	CSminFt
1009.0079	4.0	CSneutFf
1033.0134	4.0	CSnegHf
1057.0022	4.0	CSnegFf
1081.0078	4.0	CSminHf
1105.0133	4.0	CSneutHf
1129.0021	4.0	CSminFf
1153.0076	4.0	CSnegFt
1177.0132	4.0	CSminHt
1201.002	4.0	CSneutFt
1225.0075	4.0	CSnegHt
1249.0131	4.0	CSneutHt
1273.0019	4.0	CSminFt
1297.0074	4.0	CSneutHf
1321.013	4.0	CSnegHf
1345.0018	4.0	CSminHf
1369.0073	4.0	CSnegFf
1393.0128	4.0	CSneutFf
1417.0017	4.0	CSnegFt
1441.0072	4.0	CSminHt
1465.0127	4.0	CSneutFt
1489.0016	4.0	CSnegHt
1513.0072	4.0	CSneutHt
1537.0126	4.0	CSminFt
1561.0015	4.0	CSnegHf
1585.007	4.0	CSminFf
1609.0125	4.0	CSnegFf
1633.0014	4.0	CSminFf
1657.0069	4.0	CSneutFf
1681.0124	4.0	CSminHf
1705.0013	4.0	CSneutHf
1729.0068	4.0	CSnegFt
1753.0123	4.0	CSminHt
1777.0012	4.0	CSneutFt
1801.0067	4.0	CSnegHt
1825.0122	4.0	CSneutHt
1849.0011	4.0	CSminFt
