onset	duration	stimulus
1.0048	4.0	CSneutFt
25.0104	4.0	CSnegHt
49.016	4.0	CSneutHt
73.005	4.0	CSminFt
97.0106	4.0	CSnegFt
121.0162	4.0	CSminHt
145.0051	4.0	CSneutFt
169.0107	4.0	CSnegHt
193.0163	4.0	CSneutHt
217.0053	4.0	CSminFt
241.0109	4.0	CSnegFt
265.0165	4.0	CSminHt
289.0054	4.0	CSneutFf
293.0215	0.5	USneut
313.011	4.0	CSnegHf
317.3705	0.5	USneg
337.0167	4.0	CSneutHf
341.0205	0.5	USneut
361.0056	4.0	CSminFf
385.0113	4.0	CSminHf
409.0168	4.0	CSnegFf
413.3705	0.5	USneg
433.0058	4.0	CSminHf
457.0114	4.0	CSneutFf
461.0206	0.5	USneut
481.017	4.0	CSneutFt
505.0059	4.0	CSnegHt
529.0115	4.0	CSneutHt
553.0171	4.0	CSminFt
577.0062	4.0	CSnegFt
601.0117	4.0	CSminHt
625.0173	4.0	CSnegHf
629.3705	0.5	USneg
649.0062	4.0	CSnegFf
653.3705	0.5	USneg
673.0118	4.0	CSnegFf
677.3706	0.5	USneg
697.0175	4.0	CSminFf
721.0064	4.0	CSneutHf
725.0208	0.5	USneut
745.012	4.0	CSneutFf
749.0208	0.5	USneut
769.0176	4.0	CSminFf
793.0065	4.0	CSnegHf
797.3705	0.5	USneg
817.0121	4.0	CSminHf
841.0178	4.0	CSneutHf
845.0209	0.5	USneut
865.0067	4.0	CSneutFt
889.0123	4.0	CSnegHt
913.0179	4.0	CSneutHt
937.0069	4.0	CSminFt
961.0125	4.0	CSnegFt
985.0181	4.0	CSminHt
1009.007	4.0	CSnegHf
1013.3705	0.5	USneg
1033.0126	4.0	CSneutFf
1037.021	0.5	USneut
1057.0182	4.0	CSminHf
1081.0072	4.0	CSnegFf
1085.3705	0.5	USneg
1105.0128	4.0	CSminFf
1129.0184	4.0	CSneutHf
1133.0211	0.5	USneut
1153.0073	4.0	CSneutFt
1177.013	4.0	CSnegHt
1201.0185	4.0	CSneutHt
1225.0075	4.0	CSminFt
1249.0131	4.0	CSnegFt
1273.0187	4.0	CSminHt
1297.0077	4.0	CSnegHf
1301.3705	0.5	USneg
1321.0132	4.0	CSneutHf
1325.0212	0.5	USneut
1345.0189	4.0	CSnegFf
1349.3705	0.5	USneg
1369.0078	4.0	CSminHf
1393.0134	4.0	CSneutFf
1397.0213	0.5	USneut
1417.019	4.0	CSneutFt
1441.008	4.0	CSnegHt
1465.0136	4.0	CSneutHt
1489.0192	4.0	CSminFt
1513.0083	4.0	CSnegFt
1537.0137	4.0	CSminHt
1561.0193	4.0	CSminFf
1585.0083	4.0	CSnegHf
1589.3705	0.5	USneg
1609.0139	4.0	CSminFf
1633.0195	4.0	CSnegFf
1637.3715	0.5	USneg
1657.0084	4.0	CSminHf
1681.014	4.0	CSneutFf
1685.0216	0.5	USneut
1705.0196	4.0	CSneutHf
1709.0215	0.5	USneut
1729.0088	4.0	CSneutFt
1753.0142	4.0	CSnegHt
1777.0031	4.0	CSneutHt
1801.0087	4.0	CSminFt
1825.0143	4.0	CSnegFt
1849.0033	4.0	CSminHt
