onset	duration	stimulus
1.0059	4.0	CSminHt
25.0115	4.0	CSnegFt
49.0171	4.0	CSnegHt
73.006	4.0	CSneutFt
97.0116	4.0	CSminFt
121.0172	4.0	CSneutHt
145.0062	4.0	CSminHt
169.0118	4.0	CSnegFt
193.0174	4.0	CSnegHt
217.0063	4.0	CSneutFt
241.0119	4.0	CSminFt
265.0176	4.0	CSneutHt
289.0065	4.0	CSneutFf
313.0121	4.0	CSnegHf
337.0177	4.0	CSneutHf
361.0066	4.0	CSminFf
385.0123	4.0	CSminHf
409.0179	4.0	CSnegFf
433.0068	4.0	CSminHf
457.0124	4.0	CSneutFf
481.018	4.0	CSminHt
505.007	4.0	CSnegFt
529.0126	4.0	CSnegHt
553.0182	4.0	CSneutFt
577.0071	4.0	CSminFt
601.0127	4.0	CSneutHt
625.0184	4.0	CSnegFf
649.0073	4.0	CSnegHf
673.0129	4.0	CSminFf
697.0185	4.0	CSnegFf
721.0074	4.0	CSneutHf
745.013	4.0	CSneutFf
769.0187	4.0	CSminFf
793.0076	4.0	CSnegHf
817.0132	4.0	CSminHf
841.0188	4.0	CSneutHf
865.0078	4.0	CSminHt
889.0134	4.0	CSnegFt
913.019	4.0	CSnegHt
937.0079	4.0	CSneutFt
961.0135	4.0	CSminFt
985.0025	4.0	CSneutHt
1009.0081	4.0	CSnegHf
1033.0137	4.0	CSneutFf
1057.0026	4.0	CSminHf
1081.0082	4.0	CSnegFf
1105.0139	4.0	CSminFf
1129.0028	4.0	CSneutHf
1153.0084	4.0	CSminHt
1177.014	4.0	CSnegFt
1201.003	4.0	CSnegHt
1225.0086	4.0	CSneutFt
1249.0142	4.0	CSminFt
1273.0031	4.0	CSneutHt
1297.0087	4.0	CSnegHf
1321.0143	4.0	CSneutHf
1345.0033	4.0	CSnegFf
1369.0089	4.0	CSminHf
1393.0145	4.0	CSneutFf
1417.0035	4.0	CSminHt
1441.009	4.0	CSnegFt
1465.0147	4.0	CSnegHt
1489.0036	4.0	CSneutFt
1513.0092	4.0	CSminFt
1537.0148	4.0	CSneutHt
1561.0038	4.0	CSminFf
1585.0094	4.0	CSnegHf
1609.015	4.0	CSminFf
1633.0039	4.0	CSnegFf
1657.0095	4.0	CSminHf
1681.0151	4.0	CSneutFf
1705.0041	4.0	CSneutHf
1729.0097	4.0	CSminHt
1753.0153	4.0	CSnegFt
1777.0042	4.0	CSnegHt
1801.0098	4.0	CSneutFt
1825.0155	4.0	CSminFt
1849.0044	4.0	CSneutHt
