onset	duration	stimulus
1.0062	4.0	CSneutFt
25.0117	4.0	CSnegHt
49.0173	4.0	CSneutHt
73.0061	4.0	CSminFt
97.0116	4.0	CSnegFt
121.0171	4.0	CSminHt
145.0061	4.0	CSneutFt
169.0115	4.0	CSnegHt
193.017	4.0	CSneutHt
217.0059	4.0	CSminFt
241.0114	4.0	CSnegFt
265.0169	4.0	CSminHt
289.0057	4.0	CSneutFf
293.0345	0.5	USneut
313.0112	4.0	CSnegHf
317.3694	0.5	USneg
337.0168	4.0	CSneutHf
341.0193	0.5	USneut
361.0056	4.0	CSminFf
385.0111	4.0	CSminHf
409.0166	4.0	CSnegFf
413.3685	0.5	USneg
433.0055	4.0	CSminHf
457.011	4.0	CSneutFf
461.019	0.5	USneut
481.0165	4.0	CSneutFt
505.0054	4.0	CSnegHt
529.0109	4.0	CSneutHt
553.0164	4.0	CSminFt
577.0052	4.0	CSnegFt
601.0107	4.0	CSminHt
625.0163	4.0	CSnegHf
629.3684	0.5	USneg
649.0052	4.0	CSnegFf
653.3684	0.5	USneg
673.0106	4.0	CSnegFf
677.3684	0.5	USneg
697.0161	4.0	CSminFf
721.005	4.0	CSneutHf
725.0182	0.5	USneut
745.0105	4.0	CSneutFf
749.0181	0.5	USneut
769.016	4.0	CSminFf
793.0048	4.0	CSnegHf
797.3674	0.5	USneg
817.0103	4.0	CSminHf
841.0159	4.0	CSneutHf
845.0179	0.5	USneut
865.0047	4.0	CSneutFt
889.0102	4.0	CSnegHt
913.0157	4.0	CSneutHt
937.0046	4.0	CSminFt
961.0101	4.0	CSnegFt
985.0156	4.0	CSminHt
1009.0046	4.0	CSnegHf
1013.3674	0.5	USneg
1033.01	4.0	CSneutFf
1037.0174	0.5	USneut
1056.9988	4.0	CSminHf
1081.0043	4.0	CSnegFf
1085.3664	0.5	USneg
1105.0098	4.0	CSminFf
1128.9987	4.0	CSneutHf
1133.0171	0.5	USneut
1153.0042	4.0	CSneutFt
1177.0097	4.0	CSnegHt
1200.9986	4.0	CSneutHt
1225.0041	4.0	CSminFt
1249.0096	4.0	CSnegFt
1272.9984	4.0	CSminHt
1297.004	4.0	CSnegHf
1301.3664	0.5	USneg
1321.0095	4.0	CSneutHf
1325.0165	0.5	USneut
1344.9983	4.0	CSnegFf
1349.3664	0.5	USneg
1369.0038	4.0	CSminHf
1393.0093	4.0	CSneutFf
1397.0163	0.5	USneut
1416.9982	4.0	CSneutFt
1441.0037	4.0	CSnegHt
1465.0092	4.0	CSneutHt
1488.9981	4.0	CSminFt
1513.0036	4.0	CSnegFt
1537.0091	4.0	CSminHt
1560.9979	4.0	CSminFf
1585.0035	4.0	CSnegHf
1589.3654	0.5	USneg
1609.009	4.0	CSminFf
1632.9978	4.0	CSnegFf
1637.3654	0.5	USneg
1657.0033	4.0	CSminHf
1681.0089	4.0	CSneutFf
1685.0155	0.5	USneut
1704.9977	4.0	CSneutHf
1709.0154	0.5	USneut
1729.0032	4.0	CSneutFt
1753.0087	4.0	CSnegHt
1776.9976	4.0	CSneutHt
1801.0031	4.0	CSminFt
1825.0086	4.0	CSnegFt
1848.9974	4.0	CSminHt
