onset	duration	stimulus
1.0089	4.0	CSnegFt
25.0143	4.0	CSminHt
49.0031	4.0	CSneutFt
73.0085	4.0	CSnegHt
97.0139	4.0	CSneutHt
121.0027	4.0	CSminFt
145.0081	4.0	CSnegFt
169.0135	4.0	CSminHt
193.0023	4.0	CSneutFt
217.0077	4.0	CSnegHt
241.0131	4.0	CSneutHt
265.0019	4.0	CSminFt
289.0073	4.0	CSnegHf
313.0127	4.0	CSneutFf
337.0015	4.0	CSminFf
361.0069	4.0	CSneutHf
385.0123	4.0	CSnegFf
409.001	4.0	CSminHf
433.0065	4.0	CSneutFf
457.0119	4.0	CSminHf
481.0006	4.0	CSnegFt
505.0061	4.0	CSminHt
529.0116	4.0	CSneutFt
553.0002	4.0	CSnegHt
577.0057	4.0	CSneutHt
601.0111	4.0	CSminFt
624.9998	4.0	CSnegHf
649.0053	4.0	CSnegFf
673.0107	4.0	CSnegFf
696.9994	4.0	CSminFf
721.0049	4.0	CSneutFf
745.0103	4.0	CSneutHf
768.999	4.0	CSnegHf
793.0044	4.0	CSminFf
817.0099	4.0	CSneutHf
840.9986	4.0	CSminHf
865.004	4.0	CSnegFt
889.0095	4.0	CSminHt
912.9983	4.0	CSneutFt
937.0036	4.0	CSnegHt
961.0091	4.0	CSneutHt
984.9978	4.0	CSminFt
1009.0032	4.0	CSneutFf
1033.0087	4.0	CSnegHf
1056.9974	4.0	CSnegFf
1081.0028	4.0	CSminHf
1105.0082	4.0	CSneutHf
1128.997	4.0	CSminFf
1153.0024	4.0	CSnegFt
1177.0078	4.0	CSminHt
1200.9966	4.0	CSneutFt
1225.002	4.0	CSnegHt
1249.0074	4.0	CSneutHt
1272.9962	4.0	CSminFt
1297.0016	4.0	CSneutHf
1321.007	4.0	CSnegHf
1344.9958	4.0	CSminHf
1369.0012	4.0	CSnegFf
1393.0066	4.0	CSneutFf
1416.9954	4.0	CSnegFt
1441.0008	4.0	CSminHt
1465.0062	4.0	CSneutFt
1488.995	4.0	CSnegHt
1513.0004	4.0	CSneutHt
1537.0058	4.0	CSminFt
1560.9946	4.0	CSnegHf
1585.0	4.0	CSminFf
1609.0054	4.0	CSnegFf
1632.9942	4.0	CSminFf
1656.9996	4.0	CSneutFf
1681.005	4.0	CSminHf
1704.9938	4.0	CSneutHf
1728.9992	4.0	CSnegFt
1753.0046	4.0	CSminHt
1776.9935	4.0	CSneutFt
1800.9988	4.0	CSnegHt
1825.0042	4.0	CSneutHt
1848.993	4.0	CSminFt
