onset	duration	stimulus
1.0077	4.0	CSminHt
25.0132	4.0	CSnegFt
49.0021	4.0	CSnegHt
73.0076	4.0	CSneutFt
97.0131	4.0	CSminFt
121.0021	4.0	CSneutHt
145.0075	4.0	CSminHt
169.0131	4.0	CSnegFt
193.0019	4.0	CSnegHt
217.0074	4.0	CSneutFt
241.0129	4.0	CSminFt
265.0018	4.0	CSneutHt
289.0073	4.0	CSneutFf
313.0128	4.0	CSnegHf
337.0016	4.0	CSneutHf
361.0071	4.0	CSminFf
385.0126	4.0	CSminHf
409.0016	4.0	CSnegFf
433.0071	4.0	CSminHf
457.0125	4.0	CSneutFf
481.0014	4.0	CSminHt
505.007	4.0	CSnegFt
529.0124	4.0	CSnegHt
553.0013	4.0	CSneutFt
577.0068	4.0	CSminFt
601.0124	4.0	CSneutHt
625.0012	4.0	CSnegFf
649.0067	4.0	CSnegHf
673.0122	4.0	CSminFf
697.001	4.0	CSnegFf
721.0065	4.0	CSneutHf
745.0121	4.0	CSneutFf
769.0009	4.0	CSminFf
793.0065	4.0	CSnegHf
817.0119	4.0	CSminHf
841.0008	4.0	CSneutHf
865.0063	4.0	CSminHt
889.0118	4.0	CSnegFt
913.0007	4.0	CSnegHt
937.0062	4.0	CSneutFt
961.0117	4.0	CSminFt
985.0006	4.0	CSneutHt
1009.0061	4.0	CSnegHf
1033.0116	4.0	CSneutFf
1057.0004	4.0	CSminHf
1081.0059	4.0	CSnegFf
1105.0115	4.0	CSminFf
1129.0003	4.0	CSneutHf
1153.0058	4.0	CSminHt
1177.0113	4.0	CSnegFt
1201.0002	4.0	CSnegHt
1225.0057	4.0	CSneutFt
1249.0113	4.0	CSminFt
1273.0001	4.0	CSneutHt
1297.0056	4.0	CSnegHf
1321.0111	4.0	CSneutHf
1345.0	4.0	CSnegFf
1369.0055	4.0	CSminHf
1393.011	4.0	CSneutFf
1416.9999	4.0	CSminHt
1441.0054	4.0	CSnegFt
1465.0109	4.0	CSnegHt
1488.9997	4.0	CSneutFt
1513.0052	4.0	CSminFt
1537.0107	4.0	CSneutHt
1560.9997	4.0	CSminFf
1585.0051	4.0	CSnegHf
1609.0106	4.0	CSminFf
1632.9995	4.0	CSnegFf
1657.005	4.0	CSminHf
1681.0105	4.0	CSneutFf
1704.9994	4.0	CSneutHf
1729.0049	4.0	CSminHt
1753.0104	4.0	CSnegFt
1776.9992	4.0	CSnegHt
1801.0048	4.0	CSneutFt
1825.0103	4.0	CSminFt
1848.9991	4.0	CSneutHt
