onset	duration	stimulus
1.0111	4.0	CSminFt
25.0167	4.0	CSneutFt
49.0056	4.0	CSnegFt
73.0112	4.0	CSminHt
97.0168	4.0	CSnegHt
121.0058	4.0	CSneutHt
145.0114	4.0	CSminFt
169.017	4.0	CSneutFt
193.006	4.0	CSnegFt
217.0116	4.0	CSminHt
241.0172	4.0	CSnegHt
265.0061	4.0	CSneutHt
289.0117	4.0	CSneutFf
313.0173	4.0	CSnegHf
337.0063	4.0	CSnegFf
361.0119	4.0	CSminFf
385.0176	4.0	CSminHf
409.0065	4.0	CSminHf
433.0121	4.0	CSneutFf
457.0177	4.0	CSneutHf
481.0066	4.0	CSminFt
505.0122	4.0	CSneutFt
529.0179	4.0	CSnegFt
553.0068	4.0	CSminHt
577.0124	4.0	CSnegHt
601.018	4.0	CSneutHt
625.007	4.0	CSnegFf
649.0126	4.0	CSnegHf
673.0182	4.0	CSminFf
697.0071	4.0	CSnegFf
721.0127	4.0	CSneutHf
745.0183	4.0	CSneutFf
769.0073	4.0	CSminFf
793.0129	4.0	CSminHf
817.0185	4.0	CSnegHf
841.0075	4.0	CSneutHf
865.0131	4.0	CSminFt
889.0187	4.0	CSneutFt
913.0076	4.0	CSnegFt
937.0132	4.0	CSminHt
961.0188	4.0	CSnegHt
985.0079	4.0	CSneutHt
1009.0134	4.0	CSnegHf
1033.019	4.0	CSneutFf
1057.0079	4.0	CSminHf
1081.0136	4.0	CSnegFf
1105.0192	4.0	CSneutHf
1129.0081	4.0	CSminFf
1153.0137	4.0	CSminFt
1177.0193	4.0	CSneutFt
1201.0083	4.0	CSnegFt
1225.0139	4.0	CSminHt
1249.0195	4.0	CSnegHt
1273.0084	4.0	CSneutHt
1297.014	4.0	CSnegFf
1321.0197	4.0	CSnegHf
1345.0086	4.0	CSneutHf
1369.0143	4.0	CSminHf
1393.0198	4.0	CSneutFf
1417.0088	4.0	CSminFt
1441.0144	4.0	CSneutFt
1465.02	4.0	CSnegFt
1489.0089	4.0	CSminHt
1513.0145	4.0	CSnegHt
1537.0201	4.0	CSneutHt
1561.0091	4.0	CSminFf
1585.0147	4.0	CSnegHf
1609.0203	4.0	CSneutFf
1633.0093	4.0	CSminFf
1657.0149	4.0	CSnegFf
1681.0205	4.0	CSminHf
1705.0095	4.0	CSneutHf
1729.0151	4.0	CSminFt
1753.0206	4.0	CSneutFt
1777.0096	4.0	CSnegFt
1801.0152	4.0	CSminHt
1825.0208	4.0	CSnegHt
1849.0097	4.0	CSneutHt
