onset	duration	stimulus
1.0055	4.0	CSnegHt
25.011	4.0	CSneutFt
49.0165	4.0	CSminFt
73.0055	4.0	CSneutHt
97.0109	4.0	CSminHt
121.0164	4.0	CSnegFt
145.0052	4.0	CSnegHt
169.0107	4.0	CSneutFt
193.0163	4.0	CSminFt
217.005	4.0	CSneutHt
241.0105	4.0	CSminHt
265.016	4.0	CSnegFt
289.0049	4.0	CSnegHf
293.3695	0.5	USneg
313.0104	4.0	CSneutFf
317.0206	0.5	USneut
337.0159	4.0	CSminFf
361.0047	4.0	CSneutHf
365.0195	0.5	USneut
385.0102	4.0	CSnegFf
389.3685	0.5	USneg
409.0157	4.0	CSminHf
433.0045	4.0	CSneutFf
437.0193	0.5	USneut
457.01	4.0	CSminHf
481.0155	4.0	CSnegHt
505.0044	4.0	CSneutFt
529.0099	4.0	CSminFt
553.0154	4.0	CSneutHt
577.0042	4.0	CSminHt
601.0097	4.0	CSnegFt
625.0152	4.0	CSnegHf
629.3685	0.5	USneg
649.004	4.0	CSnegFf
653.3685	0.5	USneg
673.0095	4.0	CSnegFf
677.3685	0.5	USneg
697.015	4.0	CSminFf
721.0039	4.0	CSneutFf
725.0187	0.5	USneut
745.0094	4.0	CSneutHf
749.0188	0.5	USneut
769.0149	4.0	CSnegHf
773.3686	0.5	USneg
793.0037	4.0	CSminFf
817.0092	4.0	CSneutHf
821.0185	0.5	USneut
841.0147	4.0	CSminHf
865.0035	4.0	CSnegHt
889.009	4.0	CSneutFt
913.0145	4.0	CSminFt
937.0034	4.0	CSneutHt
961.0089	4.0	CSminHt
985.0144	4.0	CSnegFt
1009.0032	4.0	CSneutFf
1013.0181	0.5	USneut
1033.0087	4.0	CSnegHf
1037.3675	0.5	USneg
1057.0142	4.0	CSnegFf
1061.3675	0.5	USneg
1081.003	4.0	CSminHf
1105.0085	4.0	CSneutHf
1109.0179	0.5	USneut
1129.014	4.0	CSminFf
1153.0028	4.0	CSnegHt
1177.0083	4.0	CSneutFt
1201.0138	4.0	CSminFt
1225.0027	4.0	CSneutHt
1249.0082	4.0	CSminHt
1273.0137	4.0	CSnegFt
1297.0025	4.0	CSneutHf
1301.0175	0.5	USneut
1321.0081	4.0	CSnegHf
1325.3675	0.5	USneg
1345.0135	4.0	CSminHf
1369.0023	4.0	CSnegFf
1373.3665	0.5	USneg
1393.0078	4.0	CSneutFf
1397.0173	0.5	USneut
1417.0133	4.0	CSnegHt
1441.0022	4.0	CSneutFt
1465.0077	4.0	CSminFt
1489.0131	4.0	CSneutHt
1513.002	4.0	CSminHt
1537.0075	4.0	CSnegFt
1561.013	4.0	CSnegHf
1565.3665	0.5	USneg
1585.0018	4.0	CSminFf
1609.0073	4.0	CSnegFf
1613.3665	0.5	USneg
1633.0128	4.0	CSminFf
1657.0016	4.0	CSneutFf
1661.0168	0.5	USneut
1681.0072	4.0	CSminHf
1705.0127	4.0	CSneutHf
1709.0167	0.5	USneut
1729.0015	4.0	CSnegHt
1753.007	4.0	CSneutFt
1777.0125	4.0	CSminFt
1801.0014	4.0	CSneutHt
1825.0068	4.0	CSminHt
1849.0123	4.0	CSnegFt
