onset	duration	stimulus
1.0177	4.0	CSminHt
25.0066	4.0	CSnegFt
49.0122	4.0	CSnegHt
73.0178	4.0	CSneutFt
97.0068	4.0	CSminFt
121.0124	4.0	CSneutHt
145.018	4.0	CSminHt
169.0069	4.0	CSnegFt
193.0125	4.0	CSnegHt
217.0181	4.0	CSneutFt
241.007	4.0	CSminFt
265.0126	4.0	CSneutHt
289.0182	4.0	CSneutFf
313.0072	4.0	CSnegHf
337.0127	4.0	CSneutHf
361.0183	4.0	CSminFf
385.0073	4.0	CSminHf
409.0129	4.0	CSnegFf
433.0185	4.0	CSminHf
457.0075	4.0	CSneutFf
481.013	4.0	CSminHt
505.0186	4.0	CSnegFt
529.0075	4.0	CSnegHt
553.0131	4.0	CSneutFt
577.0187	4.0	CSminFt
601.0077	4.0	CSneutHt
625.0133	4.0	CSnegFf
649.0189	4.0	CSnegHf
673.0078	4.0	CSminFf
697.0134	4.0	CSnegFf
721.019	4.0	CSneutHf
745.0079	4.0	CSneutFf
769.0136	4.0	CSminFf
793.0191	4.0	CSnegHf
817.0081	4.0	CSminHf
841.0137	4.0	CSneutHf
865.0193	4.0	CSminHt
889.0082	4.0	CSnegFt
913.0138	4.0	CSnegHt
937.0195	4.0	CSneutFt
961.0084	4.0	CSminFt
985.0139	4.0	CSneutHt
1009.0195	4.0	CSnegHf
1033.0085	4.0	CSneutFf
1057.0141	4.0	CSminHf
1081.0197	4.0	CSnegFf
1105.0086	4.0	CSminFf
1129.0142	4.0	CSneutHf
1153.0032	4.0	CSminHt
1177.0087	4.0	CSnegFt
1201.0143	4.0	CSnegHt
1225.0033	4.0	CSneutFt
1249.0089	4.0	CSminFt
1273.0145	4.0	CSneutHt
1297.0034	4.0	CSnegHf
1321.009	4.0	CSneutHf
1345.0146	4.0	CSnegFf
1369.0036	4.0	CSminHf
1393.0092	4.0	CSneutFf
1417.0148	4.0	CSminHt
1441.0037	4.0	CSnegFt
1465.0093	4.0	CSnegHt
1489.0149	4.0	CSneutFt
1513.0038	4.0	CSminFt
1537.0094	4.0	CSneutHt
1561.015	4.0	CSminFf
1585.004	4.0	CSnegHf
1609.0096	4.0	CSminFf
1633.0153	4.0	CSnegFf
1657.0041	4.0	CSminHf
1681.0097	4.0	CSneutFf
1705.0153	4.0	CSneutHf
1729.0042	4.0	CSminHt
1753.0098	4.0	CSnegFt
1777.0154	4.0	CSnegHt
1801.0044	4.0	CSneutFt
1825.01	4.0	CSminFt
1849.0156	4.0	CSneutHt
