onset	duration	stimulus
1.0067	4.0	CSneutFt
25.0122	4.0	CSnegHt
49.0178	4.0	CSneutHt
73.0066	4.0	CSminFt
97.0121	4.0	CSnegFt
121.0177	4.0	CSminHt
145.0065	4.0	CSneutFt
169.012	4.0	CSnegHt
193.0175	4.0	CSneutHt
217.0064	4.0	CSminFt
241.0119	4.0	CSnegFt
265.0174	4.0	CSminHt
289.0063	4.0	CSneutFf
293.0206	0.5	USneut
313.0118	4.0	CSnegHf
317.3686	0.5	USneg
337.0174	4.0	CSneutHf
341.0194	0.5	USneut
361.0062	4.0	CSminFf
385.0117	4.0	CSminHf
409.0172	4.0	CSnegFf
413.3687	0.5	USneg
433.0061	4.0	CSminHf
457.0116	4.0	CSneutFf
461.019	0.5	USneut
481.0171	4.0	CSneutFt
505.006	4.0	CSnegHt
529.0115	4.0	CSneutHt
553.0003	4.0	CSminFt
577.0058	4.0	CSnegFt
601.0113	4.0	CSminHt
625.0002	4.0	CSnegHf
629.3676	0.5	USneg
649.0057	4.0	CSnegFf
653.3676	0.5	USneg
673.0112	4.0	CSnegFf
677.3676	0.5	USneg
697.0001	4.0	CSminFf
721.0056	4.0	CSneutHf
725.0183	0.5	USneut
745.0111	4.0	CSneutFf
749.0182	0.5	USneut
769.0	4.0	CSminFf
793.0055	4.0	CSnegHf
797.3676	0.5	USneg
817.011	4.0	CSminHf
840.9998	4.0	CSneutHf
845.018	0.5	USneut
865.0053	4.0	CSneutFt
889.0109	4.0	CSnegHt
912.9997	4.0	CSneutHt
937.0052	4.0	CSminFt
961.0107	4.0	CSnegFt
984.9996	4.0	CSminHt
1009.0051	4.0	CSnegHf
1013.3666	0.5	USneg
1033.0106	4.0	CSneutFf
1037.0174	0.5	USneut
1056.9995	4.0	CSminHf
1081.005	4.0	CSnegFf
1085.3666	0.5	USneg
1105.0105	4.0	CSminFf
1128.9993	4.0	CSneutHf
1133.0172	0.5	USneut
1153.0049	4.0	CSneutFt
1177.0104	4.0	CSnegHt
1200.9992	4.0	CSneutHt
1225.0047	4.0	CSminFt
1249.0103	4.0	CSnegFt
1272.9991	4.0	CSminHt
1297.0046	4.0	CSnegHf
1301.3666	0.5	USneg
1321.0101	4.0	CSneutHf
1325.0166	0.5	USneut
1344.999	4.0	CSnegFf
1349.3666	0.5	USneg
1369.0045	4.0	CSminHf
1393.01	4.0	CSneutFf
1397.0165	0.5	USneut
1416.9989	4.0	CSneutFt
1441.0044	4.0	CSnegHt
1465.0099	4.0	CSneutHt
1488.9987	4.0	CSminFt
1513.0042	4.0	CSnegFt
1537.0098	4.0	CSminHt
1560.9986	4.0	CSminFf
1585.0041	4.0	CSnegHf
1589.3656	0.5	USneg
1609.0096	4.0	CSminFf
1632.9985	4.0	CSnegFf
1637.3656	0.5	USneg
1657.004	4.0	CSminHf
1681.0095	4.0	CSneutFf
1685.0157	0.5	USneut
1704.9984	4.0	CSneutHf
1709.0156	0.5	USneut
1729.0039	4.0	CSneutFt
1753.0094	4.0	CSnegHt
1776.9983	4.0	CSneutHt
1801.0037	4.0	CSminFt
1825.0093	4.0	CSnegFt
1848.9981	4.0	CSminHt
