onset	duration	stimulus
1.0051	4.0	CSminFt
25.0106	4.0	CSneutFt
49.0161	4.0	CSnegFt
73.005	4.0	CSminHt
97.0105	4.0	CSnegHt
121.0161	4.0	CSneutHt
145.0049	4.0	CSminFt
169.0105	4.0	CSneutFt
193.016	4.0	CSnegFt
217.0048	4.0	CSminHt
241.0104	4.0	CSnegHt
265.0159	4.0	CSneutHt
289.0048	4.0	CSneutFf
313.0103	4.0	CSnegHf
337.0158	4.0	CSnegFf
361.0047	4.0	CSminFf
385.0102	4.0	CSminHf
409.0157	4.0	CSminHf
433.0046	4.0	CSneutFf
457.0101	4.0	CSneutHf
481.0156	4.0	CSminFt
505.0045	4.0	CSneutFt
529.01	4.0	CSnegFt
553.0156	4.0	CSminHt
577.0044	4.0	CSnegHt
601.01	4.0	CSneutHt
625.0155	4.0	CSnegFf
649.0044	4.0	CSnegHf
673.0099	4.0	CSminFf
697.0154	4.0	CSnegFf
721.0043	4.0	CSneutHf
745.0098	4.0	CSneutFf
769.0153	4.0	CSminFf
793.0042	4.0	CSminHf
817.0097	4.0	CSnegHf
841.0152	4.0	CSneutHf
865.0041	4.0	CSminFt
889.0096	4.0	CSneutFt
913.0151	4.0	CSnegFt
937.004	4.0	CSminHt
961.0095	4.0	CSnegHt
985.0151	4.0	CSneutHt
1009.0039	4.0	CSnegHf
1033.0094	4.0	CSneutFf
1057.0149	4.0	CSminHf
1081.0038	4.0	CSnegFf
1105.0093	4.0	CSneutHf
1129.0148	4.0	CSminFf
1153.0037	4.0	CSminFt
1177.0092	4.0	CSneutFt
1201.0147	4.0	CSnegFt
1225.0036	4.0	CSminHt
1249.0091	4.0	CSnegHt
1273.0146	4.0	CSneutHt
1297.0035	4.0	CSnegFf
1321.009	4.0	CSnegHf
1345.0145	4.0	CSneutHf
1369.0034	4.0	CSminHf
1393.0089	4.0	CSneutFf
1417.0144	4.0	CSminFt
1441.0033	4.0	CSneutFt
1465.0089	4.0	CSnegFt
1489.0143	4.0	CSminHt
1513.0032	4.0	CSnegHt
1537.0087	4.0	CSneutHt
1561.0143	4.0	CSminFf
1585.0031	4.0	CSnegHf
1609.0086	4.0	CSneutFf
1633.0142	4.0	CSminFf
1657.0031	4.0	CSnegFf
1681.0085	4.0	CSminHf
1705.0141	4.0	CSneutHf
1729.0029	4.0	CSminFt
1753.0085	4.0	CSneutFt
1777.014	4.0	CSnegFt
1801.0028	4.0	CSminHt
1825.0083	4.0	CSnegHt
1848.9972	4.0	CSneutHt
