onset	duration	stimulus
1.0175	4.0	CSnegHt
25.0064	4.0	CSneutFt
49.012	4.0	CSminFt
73.0176	4.0	CSneutHt
97.0066	4.0	CSminHt
121.0122	4.0	CSnegFt
145.0178	4.0	CSnegHt
169.0067	4.0	CSneutFt
193.0123	4.0	CSminFt
217.018	4.0	CSneutHt
241.0069	4.0	CSminHt
265.0125	4.0	CSnegFt
289.0181	4.0	CSnegHf
293.3701	0.5	USneg
313.007	4.0	CSneutFf
317.0216	0.5	USneut
337.0126	4.0	CSminFf
361.0183	4.0	CSneutHf
365.0206	0.5	USneut
385.0072	4.0	CSnegFf
389.3701	0.5	USneg
409.0128	4.0	CSminHf
433.0184	4.0	CSneutFf
437.0207	0.5	USneut
457.0073	4.0	CSminHf
481.0129	4.0	CSnegHt
505.0186	4.0	CSneutFt
529.0075	4.0	CSminFt
553.0131	4.0	CSneutHt
577.0187	4.0	CSminHt
601.0076	4.0	CSnegFt
625.0132	4.0	CSnegHf
629.3701	0.5	USneg
649.0188	4.0	CSnegFf
653.3701	0.5	USneg
673.0078	4.0	CSnegFf
677.3701	0.5	USneg
697.0134	4.0	CSminFf
721.019	4.0	CSneutFf
725.0209	0.5	USneut
745.0079	4.0	CSneutHf
749.0209	0.5	USneut
769.0136	4.0	CSnegHf
773.3701	0.5	USneg
793.0191	4.0	CSminFf
817.0081	4.0	CSneutHf
821.021	0.5	USneut
841.0137	4.0	CSminHf
865.0026	4.0	CSnegHt
889.0082	4.0	CSneutFt
913.0138	4.0	CSminFt
937.0028	4.0	CSneutHt
961.0084	4.0	CSminHt
985.014	4.0	CSnegFt
1009.0029	4.0	CSneutFf
1013.0213	0.5	USneut
1033.0085	4.0	CSnegHf
1037.3711	0.5	USneg
1057.0141	4.0	CSnegFf
1061.3711	0.5	USneg
1081.0031	4.0	CSminHf
1105.0087	4.0	CSneutHf
1109.0213	0.5	USneut
1129.0144	4.0	CSminFf
1153.0032	4.0	CSnegHt
1177.0088	4.0	CSneutFt
1201.0144	4.0	CSminFt
1225.0033	4.0	CSneutHt
1249.009	4.0	CSminHt
1273.0146	4.0	CSnegFt
1297.0035	4.0	CSneutHf
1301.0215	0.5	USneut
1321.0092	4.0	CSnegHf
1325.3712	0.5	USneg
1345.0147	4.0	CSminHf
1369.0036	4.0	CSnegFf
1373.3711	0.5	USneg
1393.0092	4.0	CSneutFf
1397.0217	0.5	USneut
1417.0148	4.0	CSnegHt
1441.0038	4.0	CSneutFt
1465.0094	4.0	CSminFt
1489.015	4.0	CSneutHt
1513.004	4.0	CSminHt
1537.0095	4.0	CSnegFt
1561.0151	4.0	CSnegHf
1565.3711	0.5	USneg
1585.0041	4.0	CSminFf
1609.0097	4.0	CSnegFf
1613.3711	0.5	USneg
1633.0153	4.0	CSminFf
1657.0042	4.0	CSneutFf
1661.0218	0.5	USneut
1681.0098	4.0	CSminHf
1705.0154	4.0	CSneutHf
1709.0219	0.5	USneut
1729.0044	4.0	CSnegHt
1753.01	4.0	CSneutFt
1777.0156	4.0	CSminFt
1801.0045	4.0	CSneutHt
1825.0101	4.0	CSminHt
1849.0157	4.0	CSnegFt
