onset	duration	stimulus
1.0125	4.0	CSnegHt
25.018	4.0	CSneutFt
49.0068	4.0	CSminFt
73.0124	4.0	CSneutHt
97.0179	4.0	CSminHt
121.0067	4.0	CSnegFt
145.0122	4.0	CSnegHt
169.0177	4.0	CSneutFt
193.0065	4.0	CSminFt
217.012	4.0	CSneutHt
241.0175	4.0	CSminHt
265.0063	4.0	CSnegFt
289.0118	4.0	CSnegHf
293.3694	0.5	USneg
313.0173	4.0	CSneutFf
317.0356	0.5	USneut
337.0062	4.0	CSminFf
361.0117	4.0	CSneutHf
365.0194	0.5	USneut
385.0171	4.0	CSnegFf
389.3694	0.5	USneg
409.006	4.0	CSminHf
433.0115	4.0	CSneutFf
437.0193	0.5	USneut
457.017	4.0	CSminHf
481.0058	4.0	CSnegHt
505.0113	4.0	CSneutFt
529.0168	4.0	CSminFt
553.0056	4.0	CSneutHt
577.0111	4.0	CSminHt
601.0166	4.0	CSnegFt
625.0055	4.0	CSnegHf
629.3684	0.5	USneg
649.011	4.0	CSnegFf
653.3684	0.5	USneg
673.0164	4.0	CSnegFf
677.3684	0.5	USneg
697.0053	4.0	CSminFf
721.0108	4.0	CSneutFf
725.0187	0.5	USneut
745.0163	4.0	CSneutHf
749.0187	0.5	USneut
769.0052	4.0	CSnegHf
773.3684	0.5	USneg
793.0106	4.0	CSminFf
817.0161	4.0	CSneutHf
821.0184	0.5	USneut
841.005	4.0	CSminHf
865.0104	4.0	CSnegHt
889.0159	4.0	CSneutFt
913.0048	4.0	CSminFt
937.0103	4.0	CSneutHt
961.0158	4.0	CSminHt
985.0046	4.0	CSnegFt
1009.0101	4.0	CSneutFf
1013.018	0.5	USneut
1033.0156	4.0	CSnegHf
1037.3674	0.5	USneg
1057.0044	4.0	CSnegFf
1061.3674	0.5	USneg
1081.0099	4.0	CSminHf
1105.0154	4.0	CSneutHf
1109.0178	0.5	USneut
1129.0043	4.0	CSminFf
1153.0098	4.0	CSnegHt
1177.0152	4.0	CSneutFt
1201.0041	4.0	CSminFt
1225.0097	4.0	CSneutHt
1249.0151	4.0	CSminHt
1273.0039	4.0	CSnegFt
1297.0094	4.0	CSneutHf
1301.0174	0.5	USneut
1321.0149	4.0	CSnegHf
1325.3664	0.5	USneg
1345.0038	4.0	CSminHf
1369.0092	4.0	CSnegFf
1373.3664	0.5	USneg
1393.0147	4.0	CSneutFf
1397.0172	0.5	USneut
1417.0036	4.0	CSnegHt
1441.0091	4.0	CSneutFt
1465.0146	4.0	CSminFt
1489.0034	4.0	CSneutHt
1513.0089	4.0	CSminHt
1537.0144	4.0	CSnegFt
1561.0032	4.0	CSnegHf
1565.3664	0.5	USneg
1585.0087	4.0	CSminFf
1609.0142	4.0	CSnegFf
1613.3664	0.5	USneg
1633.0031	4.0	CSminFf
1657.0085	4.0	CSneutFf
1661.0166	0.5	USneut
1681.014	4.0	CSminHf
1705.0029	4.0	CSneutHf
1709.0165	0.5	USneut
1729.0084	4.0	CSnegHt
1753.0139	4.0	CSneutFt
1777.0027	4.0	CSminFt
1801.0082	4.0	CSneutHt
1825.0138	4.0	CSminHt
1849.0026	4.0	CSnegFt
