onset	duration	stimulus
1.0151	4.0	CSnegHt
25.0039	4.0	CSneutFt
49.0095	4.0	CSminFt
73.015	4.0	CSneutHt
97.0038	4.0	CSminHt
121.0094	4.0	CSnegFt
145.015	4.0	CSnegHt
169.0037	4.0	CSneutFt
193.0093	4.0	CSminFt
217.0148	4.0	CSneutHt
241.0036	4.0	CSminHt
265.0092	4.0	CSnegFt
289.0147	4.0	CSnegHf
293.3688	0.5	USneg
313.0036	4.0	CSneutFf
317.0399	0.5	USneut
337.0091	4.0	CSminFf
361.0146	4.0	CSneutHf
365.0191	0.5	USneut
385.0035	4.0	CSnegFf
389.3688	0.5	USneg
409.009	4.0	CSminHf
433.0145	4.0	CSneutFf
437.0188	0.5	USneut
457.0034	4.0	CSminHf
481.009	4.0	CSnegHt
505.0144	4.0	CSneutFt
529.0033	4.0	CSminFt
553.0088	4.0	CSneutHt
577.0143	4.0	CSminHt
601.0032	4.0	CSnegFt
625.0087	4.0	CSnegHf
629.3678	0.5	USneg
649.0142	4.0	CSnegFf
653.3678	0.5	USneg
673.0031	4.0	CSnegFf
677.3678	0.5	USneg
697.0086	4.0	CSminFf
721.0143	4.0	CSneutFf
725.0179	0.5	USneut
745.003	4.0	CSneutHf
749.0178	0.5	USneut
769.0085	4.0	CSnegHf
773.3668	0.5	USneg
793.0141	4.0	CSminFf
817.0029	4.0	CSneutHf
821.0176	0.5	USneut
841.0085	4.0	CSminHf
865.014	4.0	CSnegHt
889.0029	4.0	CSneutFt
913.0084	4.0	CSminFt
937.0139	4.0	CSneutHt
961.0028	4.0	CSminHt
985.0083	4.0	CSnegFt
1009.0138	4.0	CSneutFf
1013.017	0.5	USneut
1033.0027	4.0	CSnegHf
1037.3668	0.5	USneg
1057.0082	4.0	CSnegFf
1061.3668	0.5	USneg
1081.0137	4.0	CSminHf
1105.0026	4.0	CSneutHf
1109.0166	0.5	USneut
1129.0082	4.0	CSminFf
1153.0136	4.0	CSnegHt
1177.0025	4.0	CSneutFt
1201.008	4.0	CSminFt
1225.0136	4.0	CSneutHt
1249.0024	4.0	CSminHt
1273.0079	4.0	CSnegFt
1297.0135	4.0	CSneutHf
1301.016	0.5	USneut
1321.0023	4.0	CSnegHf
1325.3658	0.5	USneg
1345.0079	4.0	CSminHf
1369.0134	4.0	CSnegFf
1373.3648	0.5	USneg
1393.0023	4.0	CSneutFf
1397.0157	0.5	USneut
1417.0078	4.0	CSnegHt
1441.0133	4.0	CSneutFt
1465.0022	4.0	CSminFt
1489.0077	4.0	CSneutHt
1513.0132	4.0	CSminHt
1537.0021	4.0	CSnegFt
1561.0076	4.0	CSnegHf
1565.3648	0.5	USneg
1585.0131	4.0	CSminFf
1609.002	4.0	CSnegFf
1613.3648	0.5	USneg
1633.0076	4.0	CSminFf
1656.9964	4.0	CSneutFf
1661.0148	0.5	USneut
1681.0019	4.0	CSminHf
1705.0074	4.0	CSneutHf
1709.0146	0.5	USneut
1728.9963	4.0	CSnegHt
1753.0018	4.0	CSneutFt
1777.0073	4.0	CSminFt
1800.9962	4.0	CSneutHt
1825.0017	4.0	CSminHt
1849.0072	4.0	CSnegFt
