onset	duration	stimulus
1.0048	4.0	CSminHt
25.0103	4.0	CSnegFt
49.0158	4.0	CSnegHt
73.0047	4.0	CSneutFt
97.0102	4.0	CSminFt
121.0157	4.0	CSneutHt
145.0045	4.0	CSminHt
169.0101	4.0	CSnegFt
193.0156	4.0	CSnegHt
217.0044	4.0	CSneutFt
241.01	4.0	CSminFt
265.0155	4.0	CSneutHt
289.0043	4.0	CSneutFf
313.0098	4.0	CSnegHf
337.0154	4.0	CSneutHf
361.0042	4.0	CSminFf
385.0097	4.0	CSminHf
409.0153	4.0	CSnegFf
433.0041	4.0	CSminHf
457.0096	4.0	CSneutFf
481.0151	4.0	CSminHt
505.004	4.0	CSnegFt
529.0096	4.0	CSnegHt
553.015	4.0	CSneutFt
577.0039	4.0	CSminFt
601.0094	4.0	CSneutHt
625.0149	4.0	CSnegFf
649.0038	4.0	CSnegHf
673.0093	4.0	CSminFf
697.0148	4.0	CSnegFf
721.0036	4.0	CSneutHf
745.0092	4.0	CSneutFf
769.0147	4.0	CSminFf
793.0035	4.0	CSnegHf
817.0091	4.0	CSminHf
841.0146	4.0	CSneutHf
865.0034	4.0	CSminHt
889.009	4.0	CSnegFt
913.0144	4.0	CSnegHt
937.0033	4.0	CSneutFt
961.0088	4.0	CSminFt
985.0144	4.0	CSneutHt
1009.0032	4.0	CSnegHf
1033.0087	4.0	CSneutFf
1057.0142	4.0	CSminHf
1081.0031	4.0	CSnegFf
1105.0086	4.0	CSminFf
1129.0141	4.0	CSneutHf
1153.003	4.0	CSminHt
1177.0085	4.0	CSnegFt
1201.014	4.0	CSnegHt
1225.0028	4.0	CSneutFt
1249.0085	4.0	CSminFt
1273.0139	4.0	CSneutHt
1297.0027	4.0	CSnegHf
1321.0083	4.0	CSneutHf
1345.0138	4.0	CSnegFf
1369.0026	4.0	CSminHf
1393.0081	4.0	CSneutFf
1417.0136	4.0	CSminHt
1441.0025	4.0	CSnegFt
1465.008	4.0	CSnegHt
1489.0135	4.0	CSneutFt
1513.0024	4.0	CSminFt
1537.0079	4.0	CSneutHt
1561.0134	4.0	CSminFf
1585.0023	4.0	CSnegHf
1609.0078	4.0	CSminFf
1633.0133	4.0	CSnegFf
1657.0022	4.0	CSminHf
1681.0077	4.0	CSneutFf
1705.0132	4.0	CSneutHf
1729.0021	4.0	CSminHt
1753.0076	4.0	CSnegFt
1777.0131	4.0	CSnegHt
1801.0021	4.0	CSneutFt
1825.0074	4.0	CSminFt
1849.013	4.0	CSneutHt
